toi,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim
5369.01,113804153,PC,4.2460352,0.0004154,-0.0004154,0
537.01,234112540,KP,4.0379012,0.0000144,-0.0000144,0
5370.01,400381085,PC,3.7539574,0.0002403,-0.0002403,0
5371.01,17457400,PC,1.2761500,0.0000870,-0.0000870,0
5372.01,371470493,PC,11.6270831,0.0000708,-0.0000708,0
5373.01,9155187,KP,4.1878375,0.0001842,-0.0001842,0
5374.01,20096620,KP,2.9164004,0.0000771,-0.0000771,0
5375.01,71268730,PC,1.7215575,0.0000014,-0.0000014,0
5376.01,219113246,APC,2.9859596,0.0000121,-0.0000121,0
5377.01,467153319,PC,4.4626933,0.0001249,-0.0001249,0
5378.01,321069529,PC,5.2841676,0.0001685,-0.0001685,0
5379.01,328325110,APC,12.7426508,0.0000192,-0.0000192,0
538.01,237751146,FP,1.6697690,0.0003431,-0.0003431,0
5380.01,441587756,PC,3.7723119,0.0000158,-0.0000158,0
5381.01,241174783,FP,4.0802864,0.0000343,-0.0000343,0
5382.01,356472238,PC,14.5416243,0.0003706,-0.0003706,0
5383.01,166053959,PC,2.8114961,0.0000318,-0.0000318,0
5384.01,165297570,KP,2.9895092,0.0000515,-0.0000515,0
5385.01,85266608,PC,5.1665549,0.0007372,-0.0007372,0
5386.01,202425357,PC,3.6215615,0.0000019,-0.0000019,0
5387.01,166086403,PC,2.8037514,0.0000534,-0.0000534,0
5388.01,407591297,CP,2.5946750,0.0000092,-0.0000092,0
5389.01,39143128,PC,10.4014008,0.0032728,-0.0032728,0
539.01,238004786,PC,0.3096062,0.0000041,-0.0000041,0
5390.01,8853478,PC,15.0619708,0.0032604,-0.0032604,0
5391.01,298600443,APC,13.6421377,0.0002811,-0.0002811,0
5392.01,198512478,PC,17.5313321,0.0001734,-0.0001734,0
5393.01,313425396,PC,30.0017176,0.0011945,-0.0011945,0
5394.01,61109252,APC,15.1935123,0.0002181,-0.0002181,0
5395.01,298070500,PC,6.5811814,0.0000368,-0.0000368,0
5396.01,202428245,FP,32.1400505,0.0001447,-0.0001447,0
5397.01,18019350,PC,9.6477019,0.0001811,-0.0001811,0
5398.01,8260536,CP,10.5909230,0.0006842,-0.0006842,0
5398.02,8260536,CP,4.7728997,0.0009118,-0.0009118,0
5399.01,284688043,PC,4.0625969,0.0000846,-0.0000846,0
540.01,200322593,CP,1.2391534,0.0000049,-0.0000049,0
5400.01,332564140,PC,19.8067259,0.0001331,-0.0001331,0
5401.01,397058826,PC,6.8291029,0.0000085,-0.0000085,0
5402.01,29781207,PC,3.3174026,0.0000258,-0.0000258,0
5403.01,438519486,PC,12.8355591,0.0000974,-0.0000974,0
5404.01,56798909,PC,2.1774750,0.0005882,-0.0005882,0
5405.01,172353721,PC,9.0711977,0.0001124,-0.0001124,0
5406.01,127226712,PC,0.8045139,0.0000026,-0.0000026,0
5407.01,372424377,PC,5.4683192,0.0006124,-0.0006124,0
5408.01,430093142,PC,0.9598377,0.0000968,-0.0000968,0
5409.01,115628210,APC,0.5943850,0.0000039,-0.0000039,0
541.01,143271144,APC,1.3534084,0.0003553,-0.0003553,0
5410.01,76882795,PC,4.1059353,0.0006965,-0.0006965,0
5411.01,76032342,PC,3.0604071,0.0001306,-0.0001306,0
5412.01,386197662,PC,0.3828485,0.0000007,-0.0000007,0
5413.01,269838674,PC,12.6124830,0.0022643,-0.0022643,0
5414.01,371164829,PC,10.7833596,0.0036968,-0.0036968,0
5415.01,52517713,PC,2.9858191,0.0000089,-0.0000089,0
5416.01,87405719,PC,13.0086903,0.0011304,-0.0011304,0
5417.01,79316101,PC,2.8675385,0.0000709,-0.0000709,0
5418.01,115564354,FP,1.6421819,0.0000144,-0.0000144,0
5419.01,68443254,PC,4.8002161,0.0000310,-0.0000310,0
542.01,49771092,PC,1.6318282,0.0000092,-0.0000092,0
5420.01,195155818,PC,6.0614403,0.0006945,-0.0006945,0
5421.01,47132480,PC,6.5552932,0.0005037,-0.0005037,0
5422.01,80611440,PC,5.3767997,0.0003298,-0.0003298,0
5423.01,47319867,PC,5.7188414,0.0010590,-0.0010590,0
5423.02,47319867,PC,3.3928027,0.0005515,-0.0005515,0
5424.01,436099179,FP,0.8999342,0.0000042,-0.0000042,0
5425.01,429501231,APC,0.4553752,0.0000153,-0.0000153,0
5426.01,127957099,APC,5.8095099,0.0000437,-0.0000437,0
5427.01,52420398,PC,5.2374183,0.0000056,-0.0000056,0
5428.01,76545118,PC,3.0343155,0.0001933,-0.0001933,0
5429.01,5800958,FP,4.2318085,0.0005616,-0.0005616,0
543.01,53593457,FP,0.5308930,0.0001460,-0.0001460,0
5430.01,46774573,PC,3.8635521,0.0002295,-0.0002295,0
5431.01,302895184,PC,4.7887850,0.0000165,-0.0000165,0
5432.01,86898676,PC,2.9525486,0.0001132,-0.0001132,0
5433.01,75697959,PC,4.1459886,0.0004684,-0.0004684,0
5434.01,307377219,FP,4.1629444,0.0000214,-0.0000214,0
5435.01,294309873,PC,1.2699324,0.0000252,-0.0000252,0
5436.01,155369758,PC,11.9285531,0.0000318,-0.0000318,0
5437.01,6853696,PC,3.4201500,0.0002307,-0.0002307,0
5438.01,367193060,PC,2.5842514,0.0002224,-0.0002224,0
5439.01,247912728,PC,5.0775738,0.0000216,-0.0000216,0
544.01,50618703,CP,1.5483542,0.0000042,-0.0000042,0
5440.01,29374525,FP,3.8138120,0.0003866,-0.0003866,0
5441.01,91697121,PC,2.8633026,0.0000248,-0.0000248,0
5442.01,406684949,APC,12.7091678,0.0000599,-0.0000599,0
5443.01,400515645,PC,1.6757659,0.0001851,-0.0001851,0
5444.01,367193046,APC,10.2780324,0.0009659,-0.0009659,0
5445.01,255735567,APC,6.3780197,0.0004334,-0.0004334,0
5446.01,84788795,PC,4.4977307,0.0008030,-0.0008030,0
5447.01,239722954,FP,1.4958429,0.0000186,-0.0000186,0
5448.01,291016451,PC,3.2140310,0.0010022,-0.0010022,0
5449.01,119130170,PC,2.5444539,0.0002997,-0.0002997,0
545.01,37168957,KP,1.9000862,0.0000039,-0.0000039,0
5450.01,6653897,FP,0.8857522,0.0000866,-0.0000866,0
5451.01,69028091,PC,1.6822448,0.0000211,-0.0000211,0
5452.01,101569583,PC,0.9907914,0.0000547,-0.0000547,0
5453.01,58997701,PC,8.3762443,0.0011652,-0.0011652,0
5454.01,26406123,PC,3.7196227,0.0001008,-0.0001008,0
5455.01,75171363,PC,4.2677810,0.0007133,-0.0007133,0
5456.01,87044036,FP,1.0711292,0.0001034,-0.0001034,0
5457.01,456971986,PC,1.2452975,0.0001328,-0.0001328,0
5458.01,367434266,PC,22.0632969,0.0001576,-0.0001576,0
5459.01,1942969,PC,2.8078585,0.0000164,-0.0000164,0
546.01,36440357,KP,9.2016496,0.0000314,-0.0000314,0
5460.01,445990611,PC,6.2987919,0.0002138,-0.0002138,0
5461.01,118963720,PC,7.4603194,0.0006934,-0.0006934,0
5462.01,79971247,PC,3.5533716,0.0002736,-0.0002736,0
5463.01,437786834,PC,1.1008040,0.0000830,-0.0000830,0
5464.01,171646471,PC,1.1606902,0.0000291,-0.0000291,0
5465.01,87827371,APC,4.3983492,0.0002943,-0.0002943,0
5466.01,45368525,PC,2.8066134,0.0000940,-0.0000940,0
5467.01,83275782,CP,2.6570006,0.0001021,-0.0001021,0
5468.01,172222885,PC,20.9233666,0.0000909,-0.0000909,0
5469.01,302419660,PC,29.3312035,0.0006074,-0.0006074,0
547.01,36352297,KP,1.5089635,0.0000089,-0.0000089,0
5470.01,367267217,APC,1.4504910,0.0000736,-0.0000736,0
5471.01,47132361,PC,4.9017215,0.0005949,-0.0005949,0
5472.01,76798849,PC,2.2703829,0.0000666,-0.0000666,0
5473.01,81808065,PC,7.5554044,0.0004665,-0.0004665,0
5474.01,97669493,PC,8.4332312,0.0013029,-0.0013029,0
5475.01,78601408,APC,10.0532043,0.0007380,-0.0007380,0
5476.01,353361266,PC,10.3413829,0.0011433,-0.0011433,0
5477.01,127229631,PC,5.8936518,0.0000194,-0.0000194,0
5478.01,95122849,APC,8.3026667,0.0000295,-0.0000295,0
5478.02,95122849,FP,10.1197017,0.0001520,-0.0001520,0
5479.01,67444896,PC,15.1306782,0.0000933,-0.0000933,0
548.01,42821097,KP,3.8971203,0.0000189,-0.0000189,0
5480.01,46307587,PC,3.6079916,0.0000022,-0.0000022,0
5481.01,69295263,PC,3.9315754,0.0000229,-0.0000229,0
5482.01,459947163,PC,7.9923268,0.0000631,-0.0000631,0
5483.01,192982424,PC,3.7702854,0.0001804,-0.0001804,0
5484.01,443961200,APC,1.1282471,0.0000017,-0.0000017,0
5485.01,186815660,PC,2.5840753,0.0000404,-0.0000404,0
5486.01,291109653,PC,2.0247088,0.0000072,-0.0000072,0
5487.01,302305400,PC,4.6549271,0.0006011,-0.0006011,0
5488.01,281815702,PC,3.1910454,0.0002381,-0.0002381,0
5489.01,468983280,PC,3.1522131,0.0000101,-0.0000101,0
5489.02,468983280,PC,4.9212788,0.0000191,-0.0000191,0
549.01,32830028,FP,0.5162780,0.0000210,-0.0000210,0
5490.01,59575189,PC,2.5193047,0.0001216,-0.0001216,0
5491.01,247166992,PC,5.0280368,0.0005705,-0.0005705,0
5492.01,350024178,PC,2.9238483,0.0002297,-0.0002297,0
5493.01,468979441,PC,24.4383239,0.0001252,-0.0001252,0
5493.02,468979441,PC,9.4043652,0.0000862,-0.0000862,0
5493.03,468979441,PC,14.5643289,0.0001674,-0.0001674,0
5494.01,14440334,PC,2.0760349,0.0001085,-0.0001085,0
5495.01,380671216,PC,9.6569059,0.0002016,-0.0002016,0
5496.01,323658120,FP,43.8418559,0.0029343,-0.0029343,0
5497.01,270679144,PC,11.2120396,0.0000525,-0.0000525,0
5498.01,262736264,PC,18.2050594,0.0001791,-0.0001791,0
5499.01,386772576,PC,4.8038446,0.0001422,-0.0001422,0
550.01,311183180,FP,13.2498100,,,0
550.02,311183180,FP,10.0432450,0.0006100,-0.0006100,0
5500.01,62740096,PC,1.7530712,0.0000477,-0.0000477,0
5501.01,94823134,PC,24.1668040,0.0017333,-0.0017333,0
5502.01,126322519,PC,11.6260799,0.0001303,-0.0001303,0
5503.01,350044062,FP,5.9522831,0.0000058,-0.0000058,0
5504.01,95079513,PC,13.2414304,0.0017240,-0.0017240,0
5505.01,374350678,PC,11.1064221,0.0009356,-0.0009356,0
5506.01,385312460,PC,19.5862903,0.0001988,-0.0001988,0
5507.01,377097547,PC,1.5068165,0.0000110,-0.0000110,0
5508.01,406140233,PC,3.1816478,0.0004085,-0.0004085,0
5509.01,35285308,PC,5.7656076,0.0003122,-0.0003122,0
551.01,192826603,KP,2.6473051,0.0000030,-0.0000030,0
5510.01,26865340,PC,5.7380349,0.0001502,-0.0001502,0
5511.01,389040826,PC,4.7174703,0.0000066,-0.0000066,0
5512.01,366698929,PC,4.5589188,0.0006926,-0.0006926,0
5513.01,184869170,FP,7.7235903,0.0019813,-0.0019813,0
5514.01,63190194,PC,1.7459947,0.0001194,-0.0001194,0
5515.01,55275863,PC,8.5926333,0.0006845,-0.0006845,0
5516.01,70678449,PC,4.3776584,0.0013685,-0.0013685,0
5517.01,307951656,PC,4.5867288,0.0000369,-0.0000369,0
5518.01,386620582,APC,4.4699960,0.0000600,-0.0000600,0
5519.01,443582629,PC,5.8512587,0.0000395,-0.0000395,0
552.01,44737596,CP,2.7886540,0.0000031,-0.0000031,0
5520.01,374180079,KP,14.6980800,0.0000646,-0.0000646,0
5520.02,374180079,KP,19.4834833,0.0001792,-0.0001792,0
5521.01,396932137,PC,18.5146638,0.0000469,-0.0000469,0
5522.01,366409685,APC,1.3852161,0.0000058,-0.0000058,0
5523.01,443616612,PC,,,,0
5523.02,443616612,KP,3.4712803,0.0000203,-0.0000203,0
5524.01,277833995,KP,2.2979915,0.0000083,-0.0000083,0
5525.01,345450130,PC,2.7521595,0.0000132,-0.0000132,0
5526.01,335540507,PC,21.7300248,0.0001785,-0.0001785,0
5527.01,415399713,PC,346.1614828,0.0086293,-0.0086293,0
5528.01,458686847,KP,1.2916034,0.0000110,-0.0000110,0
5529.01,366411016,KP,8.8652886,0.0001884,-0.0001884,0
553.01,161477033,FA,14.0581510,0.0053920,-0.0053920,0
553.02,161477033,PC,11.9234819,0.0000605,-0.0000605,0
553.03,161477033,PC,40.8905117,0.0002186,-0.0002186,0
5530.01,244170332,PC,0.4774382,0.0000248,-0.0000248,0
5531.01,88114177,PC,4.5352255,0.0000398,-0.0000398,0
5532.01,318836983,PC,5.6539689,0.0000145,-0.0000145,0
5532.02,318836983,PC,2.3929801,0.0000124,-0.0000124,0
5533.01,155093420,PC,1.6098954,0.0000204,-0.0000204,0
5534.01,176868951,KP,0.3693057,0.0000077,-0.0000077,0
5535.01,411697517,KP,3.3863171,0.0000291,-0.0000291,0
5536.01,268143410,PC,3.1479748,0.0000096,-0.0000096,0
5537.01,17555760,PC,22.2897649,0.0001142,-0.0001142,0
5538.01,337648770,PC,23.8995950,0.0020783,-0.0020783,0
5539.01,178266267,PC,7.1123703,0.0000163,-0.0000163,0
554.01,407966340,CP,7.0491608,0.0000077,-0.0000077,0
554.02,407966340,CP,3.0440441,0.0000092,-0.0000092,0
5540.01,456305193,FP,1.0995742,0.0000007,-0.0000007,0
5541.01,231721006,PC,9.0182382,0.0000765,-0.0000765,0
5542.01,466206508,CP,75.1247037,0.0007741,-0.0007741,0
5543.01,17385917,PC,3.5424466,0.0000080,-0.0000080,0
5544.01,68893269,PC,4.2050741,0.0002386,-0.0002386,0
5545.01,301624989,PC,1.9613369,0.0002374,-0.0002374,0
5546.01,59744366,PC,9.8479326,0.0007167,-0.0007167,0
5547.01,63013648,PC,19.6304978,0.0006444,-0.0006444,0
5548.01,155012162,PC,18.9690014,0.0039587,-0.0039587,0
5549.01,6499453,PC,7.4323882,0.0007868,-0.0007868,0
555.01,170849515,CP,1.9416366,0.0000033,-0.0000033,0
5550.01,195187769,PC,13.9559590,0.0000532,-0.0000532,0
5551.01,387974148,PC,2.4054100,0.0002033,-0.0002033,0
5552.01,3224605,PC,28.6503407,0.0001081,-0.0001081,0
5553.01,218354669,PC,1.7617165,0.0001520,-0.0001520,0
5554.01,91287873,PC,26.6942790,0.0029534,-0.0029534,0
5555.01,388804061,KP,32.9373717,0.0035862,-0.0035862,0
5556.01,55315929,KP,0.7195712,0.0000530,-0.0000530,0
5557.01,323687123,CP,4.0179805,0.0000192,-0.0000192,0
5558.01,14570099,KP,26.1944549,0.0002736,-0.0002736,0
5559.01,456945304,KP,2.1408063,0.0000026,-0.0000026,0
556.01,59003115,FP,2.2941850,0.0009380,-0.0009380,0
5560.01,238606535,PC,702.4692270,0.0003135,-0.0003135,0
5561.01,330637910,PC,2.0074528,0.0000866,-0.0000866,0
5562.01,17307715,KP,13.8532745,0.0001208,-0.0001208,0
5563.01,239198720,PC,,,,0
5564.01,127505658,PC,760.0530038,0.0009007,-0.0009007,0
5564.02,127505658,PC,45.4964928,0.0038849,-0.0038849,0
5565.01,117892246,PC,3.2601896,0.0004792,-0.0004792,0
5566.01,73250068,PC,14.5814997,0.0001664,-0.0001664,0
5567.01,456335739,PC,13.6263600,0.0000748,-0.0000748,0
5568.01,142785421,PC,16.2601049,0.0000855,-0.0000855,0
5569.01,267484403,PC,5.4021326,0.0000273,-0.0000273,0
557.01,55488511,PC,3.3449040,0.0000173,-0.0000173,0
5570.01,302381442,PC,23.1678315,0.0001907,-0.0001907,0
5571.01,88565745,PC,731.4778512,0.0017942,-0.0017942,0
5572.01,9151337,PC,5.8586824,0.0000303,-0.0000303,0
5573.01,459762279,CP,8.7960328,0.0018184,-0.0018184,0
5574.01,268405086,FP,6.8242909,0.0001476,-0.0001476,0
5575.01,160162137,PC,32.0736228,0.0000010,-0.0000010,0
5576.01,137543637,FP,1.2833113,0.0000054,-0.0000054,0
5577.01,98833877,PC,0.3585580,0.0000007,-0.0000007,0
5578.01,154563411,PC,13.4659853,0.0001508,-0.0001508,0
5579.01,252928337,PC,19.8628449,0.0034783,-0.0034783,0
558.01,207110080,CP,14.5728985,0.0008190,-0.0008190,0
5580.01,366298702,PC,5.2782582,0.0000571,-0.0000571,0
5581.01,456306892,PC,33.5383044,0.0002283,-0.0002283,0
5582.01,392064198,PC,4.5112500,0.0000730,-0.0000730,0
5583.01,357244603,PC,3.0650073,0.0000514,-0.0000514,0
5584.01,29169215,PC,18.6300789,0.0001865,-0.0001865,0
5585.01,188389305,PC,1.8434549,0.0009500,-0.0009500,0
5586.01,160165689,PC,8.9165771,0.0001620,-0.0001620,0
5587.01,29069242,PC,3.7349773,0.0000207,-0.0000207,0
5588.01,141762491,PC,8.9109435,0.0000186,-0.0000186,0
5589.01,51094586,PC,5.6895053,0.0000242,-0.0000242,0
559.01,209459275,CP,6.9839072,0.0000061,-0.0000061,0
5590.01,9907513,PC,1.2749899,0.0000098,-0.0000098,0
5591.01,192969211,PC,12.8665269,0.0003526,-0.0003526,0
5592.01,88529975,PC,2.6085851,0.0000041,-0.0000041,0
5593.01,468433454,PC,4.7974601,0.0030862,-0.0030862,0
5594.01,53394475,PC,9.2271917,0.0000815,-0.0000815,0
5595.01,302908969,PC,5.9900508,0.0000323,-0.0000323,0
5596.01,203144354,APC,0.3642961,0.0000013,-0.0000013,0
5597.01,85284138,PC,1.9784368,0.0002556,-0.0002556,0
5598.01,237108775,PC,6.2948747,0.0000785,-0.0000785,0
5599.01,159160230,PC,5.4368408,0.0000471,-0.0000471,0
560.01,101011575,CP,6.3980642,0.0000065,-0.0000065,0
560.02,101011575,CP,18.8792871,0.0000590,-0.0000590,0
5600.01,287268770,PC,10.7173590,0.0000236,-0.0000236,0
5601.01,237097499,PC,9.5197732,0.0000793,-0.0000793,0
5602.01,101592219,PC,5.4853379,0.0000267,-0.0000267,0
5603.01,224293782,PC,0.5736183,0.0000017,-0.0000017,0
5604.01,237015185,PC,11.1801504,0.0000538,-0.0000538,0
5605.01,252469648,PC,5.9133875,0.0000563,-0.0000563,0
5606.01,171599496,PC,1.2369490,0.0000230,-0.0000230,0
5607.01,233070717,PC,3.2750907,0.0000061,-0.0000061,0
5608.01,229713401,PC,6.4424263,0.0000369,-0.0000369,0
5609.01,17122808,PC,4.0192510,0.0000180,-0.0000180,0
561.01,377064495,CP,10.7788330,0.0000289,-0.0000289,0
561.02,377064495,CP,0.4465713,0.0000006,-0.0000006,0
561.03,377064495,CP,25.7122157,0.0022761,-0.0022761,0
561.04,377064495,CP,,,,0
5610.01,252481136,PC,7.9454767,0.0028259,-0.0028259,0
5611.01,232624234,PC,11.3630224,0.0000599,-0.0000599,0
5611.02,232624234,PC,26.7159918,0.0003082,-0.0003082,0
5612.01,18021087,PC,7.1314563,0.0000473,-0.0000473,0
5613.01,165413340,PC,12.7829830,0.0022926,-0.0022926,0
5614.01,148960849,PC,4.1722020,0.0000372,-0.0000372,0
5615.01,235711993,PC,11.7672708,0.0000216,-0.0000216,0
5616.01,154220877,CP,2.0034478,0.0004688,-0.0004688,0
5617.01,9376973,PC,3.1542010,0.0000114,-0.0000114,0
5618.01,56999883,PC,3.5254325,0.0000212,-0.0000212,0
5619.01,224299081,PC,37.9984529,0.0001820,-0.0001820,0
562.01,413248763,CP,3.9306027,0.0000030,-0.0000030,0
5620.01,165414210,PC,3.2856588,0.0001590,-0.0001590,0
5621.01,219467837,FP,39.9753375,0.0002127,-0.0002127,0
5622.01,288162228,PC,3.0594206,0.0000244,-0.0000244,0
5623.01,420174131,PC,3.6636707,0.0000084,-0.0000084,0
5624.01,53498154,PC,13.7317565,0.0000833,-0.0000833,0
5624.02,53498154,PC,3.3903593,0.0000090,-0.0000090,0
5624.03,53498154,PC,7.8854383,0.0000342,-0.0000342,0
5624.04,53498154,PC,21.4904723,0.0001200,-0.0001200,0
5625.01,137020480,PC,3.4645195,0.0000740,-0.0000740,0
5626.01,376645976,PC,716.2159783,0.0000255,-0.0000255,0
5627.01,335813590,PC,7.5575607,0.0004126,-0.0004126,0
5628.01,135100529,PC,4.3415097,0.0003783,-0.0003783,0
5629.01,298437387,PC,2.2853731,0.0009511,-0.0009511,0
563.01,405454160,PC,731.9380939,0.0002033,-0.0002033,0
5630.01,316416562,PC,3.2220038,0.0000240,-0.0000240,0
5631.01,347430350,KP,2.2438471,0.0000396,-0.0000396,0
5632.01,420779000,KP,4.2342153,0.0003808,-0.0003808,0
5633.01,119131709,PC,17.2837172,0.0037790,-0.0037790,0
5634.01,119585136,CP,2.2054776,0.0007857,-0.0007857,0
5635.01,233173039,PC,25.0577354,0.0003264,-0.0003264,0
5636.01,105616091,PC,4.2744435,0.0000306,-0.0000306,0
5637.01,136992839,PC,17.7916498,0.0002092,-0.0002092,0
5638.01,154258295,PC,1.0034686,0.0000080,-0.0000080,0
5639.01,166054851,PC,3.3957241,0.0000270,-0.0000270,0
564.01,1003831,CP,1.6511456,0.0000023,-0.0000023,0
5640.01,373729723,FP,13.0518467,0.0000120,-0.0000120,0
5641.01,141202786,PC,2.1808015,0.0005446,-0.0005446,0
5642.01,160521907,PC,10.2682326,0.0000420,-0.0000420,0
5643.01,284592754,APC,17.1101127,0.0032404,-0.0032404,0
5644.01,441658213,APC,6.6402850,0.0000143,-0.0000143,0
5645.01,156377968,PC,4.5362433,0.0000512,-0.0000512,0
5646.01,366804698,PC,2.4277208,0.0000225,-0.0000225,0
5647.01,67743054,PC,4.0134273,0.0000074,-0.0000074,0
5648.01,23863106,FP,3.3078803,0.0006629,-0.0006629,0
5649.01,392319808,PC,4.7518771,0.0000243,-0.0000243,0
565.01,1103432,APC,3.7271641,0.0004188,-0.0004188,0
5650.01,353807936,PC,34.2825595,0.0002124,-0.0002124,0
5651.01,256326844,PC,10.6893108,0.0000843,-0.0000843,0
5652.01,232628532,PC,18.2598774,0.0001260,-0.0001260,0
5653.01,298729646,PC,7.4992916,0.0000653,-0.0000653,0
5654.01,233465389,PC,4.2528141,0.0000213,-0.0000213,0
5655.01,282940781,PC,29.1209860,0.0002411,-0.0002411,0
5656.01,458458156,PC,3.2487833,0.0000215,-0.0000215,0
5657.01,441736986,PC,0.8037513,0.0000009,-0.0000009,0
5658.01,119178132,PC,1.6064494,0.0003439,-0.0003439,0
5659.01,207491214,APC,6.2230846,0.0000100,-0.0000100,0
566.01,1133072,FP,0.8465420,0.0001790,-0.0001790,0
5660.01,311116297,PC,4.8183501,0.0008466,-0.0008466,0
5661.01,349312122,PC,2.8329023,0.0001264,-0.0001264,0
5662.01,422217860,PC,2.3144207,0.0000177,-0.0000177,0
5663.01,198161914,PC,45.0854117,0.0001884,-0.0001884,0
5664.01,158022899,PC,3.8863969,0.0000472,-0.0000472,0
5665.01,274223601,PC,2.2465076,0.0000093,-0.0000093,0
5666.01,235684964,PC,5.4683940,0.0000059,-0.0000059,0
5667.01,28242530,PC,19.5110640,0.0001082,-0.0001082,0
5668.01,357347296,PC,4.1753448,0.0000745,-0.0000745,0
5669.01,162577468,PC,3.6766510,0.0000103,-0.0000103,0
567.01,13349647,KP,1.5373643,0.0000006,-0.0000006,0
5670.01,860207014,PC,14.6168580,0.0064669,-0.0064669,0
5671.01,23863105,PC,3.3079817,0.0006559,-0.0006559,0
5672.01,461239485,KP,3.0390851,0.0002282,-0.0002282,0
5673.01,175772482,KP,2.8386215,0.0002981,-0.0002981,0
5674.01,368805700,KP,3.5771891,0.0002832,-0.0002832,0
5675.01,181949561,KP,4.0548695,0.0002204,-0.0002204,0
5676.01,311133118,KP,3.5061649,0.0000385,-0.0000385,0
5677.01,287959034,APC,3.8480185,0.0007964,-0.0007964,0
5678.01,209464063,CP,119.3355264,0.0067392,-0.0067392,0
5679.01,143257768,PC,1.6622263,0.0000044,-0.0000044,0
568.01,37575651,FP,9.5971977,0.0000552,-0.0000552,0
5680.01,368739874,CP,3.3575477,0.0024570,-0.0024570,0
5681.01,207439380,APC,1.1041295,0.0000025,-0.0000025,0
5682.01,17538423,PC,3.1159994,0.0000130,-0.0000130,0
5683.01,155949264,PC,0.7748443,0.0000556,-0.0000556,0
5684.01,32260988,PC,1.1000285,0.0001028,-0.0001028,0
5685.01,460396820,KP,2.3409909,0.0003188,-0.0003188,0
5686.01,255928426,PC,4.2366102,0.0000040,-0.0000040,0
5687.01,281100535,APC,2.9244390,0.0003786,-0.0003786,0
5688.01,193634953,CP,2.9479689,0.0002123,-0.0002123,0
5689.01,323250919,PC,3.3299795,0.0007241,-0.0007241,0
569.01,123482865,CP,6.5562078,0.0000147,-0.0000147,0
5690.01,115508409,PC,10.4995545,0.0000450,-0.0000450,0
5691.01,17652022,PC,3.3894889,0.0000184,-0.0000184,0
5692.01,37150278,PC,1.6929628,0.0005169,-0.0005169,0
5693.01,272519426,PC,2.8900249,0.0000011,-0.0000011,0
5694.01,23638678,APC,1.1544795,0.0002586,-0.0002586,0
5695.01,103865797,FP,2.2232698,0.0001590,-0.0001590,0
5696.01,393546540,PC,1637.2651040,0.0000010,-0.0000010,0
5696.02,393546540,PC,32.4297380,0.0000327,-0.0000327,0
5696.03,393546540,PC,,,,0
5697.01,416739490,PC,6.2183322,0.0000182,-0.0000182,0
5698.01,264052454,PC,2.3469310,0.0000013,-0.0000013,0
5699.01,224328450,PC,22.0183163,0.0001260,-0.0001260,0
570.01,126733133,FP,1.4687098,0.0000008,-0.0000008,0
5700.01,76193403,PC,1.7812778,0.0000230,-0.0000230,0
5701.01,43276438,PC,15.0764899,0.0001035,-0.0001035,0
5702.01,141985686,FA,3.1291319,0.0000382,-0.0000382,0
5703.01,10792081,PC,10.1694553,0.0000544,-0.0000544,0
5704.01,148673433,CP,3.7711066,0.0000119,-0.0000119,0
5705.01,165625229,PC,10.5998647,0.0000436,-0.0000436,0
5706.01,137843225,PC,0.3576555,0.0000480,-0.0000480,0
5707.01,441614965,PC,2.0364271,0.0000089,-0.0000089,0
5708.01,335813325,PC,2.6953698,0.0000497,-0.0000497,0
5709.01,286813592,PC,3.3810227,0.0000173,-0.0000173,0
571.01,270468559,KP,4.6418435,0.0000017,-0.0000017,0
5710.01,173002823,PC,28.4064643,0.0002972,-0.0002972,0
5711.01,441804533,PC,16.3036750,0.0000503,-0.0000503,0
5712.01,388898854,PC,8.2077264,0.0001515,-0.0001515,0
5713.01,219041246,CP,10.4419896,0.0000612,-0.0000612,0
5714.01,467158766,PC,7.7784947,0.0000253,-0.0000253,0
5715.01,147923561,PC,6.2822993,0.0000262,-0.0000262,0
5716.01,298074836,PC,6.7662729,0.0000265,-0.0000265,0
5717.01,53481079,PC,13.4787220,0.0000515,-0.0000515,0
5718.01,17932757,PC,716.8426894,0.0057527,-0.0057527,0
5719.01,4843495,PC,,,,0
572.01,289535142,APC,2.3382709,0.0001192,-0.0001192,0
5720.01,230055368,CP,1.4344602,0.0000154,-0.0000154,0
5721.01,85292615,PC,729.4823472,0.0114246,-0.0114246,0
5722.01,458481611,PC,61.3191144,0.0010068,-0.0010068,0
5723.01,235901733,PC,170.6465146,0.0011722,-0.0011722,0
